3-Body Run with i = 1 th particle. (Units in pc,M_solar,Myr, km s-1) 

time		 x 		 y 		 z 		 xdot 		 ydot 		 zdot 		 xddot 		 yddot 		 zddot
0.0000 	 0.2459 	 -0.1620 	 -0.5476 	 -0.0059 	 -0.2247 	 -0.2213 	 -0.0055 	 0.0160 	 0.0445
0.0100 	 0.2458 	 -0.1643 	 -0.5498 	 -0.0060 	 -0.2245 	 -0.2209 	 -0.0055 	 0.0160 	 0.0444
0.0200 	 0.2458 	 -0.1665 	 -0.5520 	 -0.0060 	 -0.2244 	 -0.2204 	 -0.0055 	 0.0159 	 0.0442
0.0301 	 0.2457 	 -0.1688 	 -0.5542 	 -0.0061 	 -0.2242 	 -0.2200 	 -0.0054 	 0.0159 	 0.0440
0.0401 	 0.2457 	 -0.1710 	 -0.5564 	 -0.0061 	 -0.2240 	 -0.2195 	 -0.0054 	 0.0158 	 0.0439
0.0501 	 0.2456 	 -0.1733 	 -0.5586 	 -0.0062 	 -0.2239 	 -0.2191 	 -0.0054 	 0.0158 	 0.0437
0.0601 	 0.2455 	 -0.1755 	 -0.5608 	 -0.0062 	 -0.2237 	 -0.2187 	 -0.0054 	 0.0157 	 0.0435
0.0701 	 0.2455 	 -0.1777 	 -0.5630 	 -0.0063 	 -0.2236 	 -0.2182 	 -0.0054 	 0.0157 	 0.0434
0.0802 	 0.2454 	 -0.1800 	 -0.5652 	 -0.0063 	 -0.2234 	 -0.2178 	 -0.0053 	 0.0157 	 0.0432
0.0902 	 0.2453 	 -0.1822 	 -0.5673 	 -0.0064 	 -0.2233 	 -0.2174 	 -0.0053 	 0.0156 	 0.0430
0.1002 	 0.2453 	 -0.1845 	 -0.5695 	 -0.0064 	 -0.2231 	 -0.2169 	 -0.0053 	 0.0156 	 0.0429
0.1102 	 0.2452 	 -0.1867 	 -0.5717 	 -0.0065 	 -0.2229 	 -0.2165 	 -0.0053 	 0.0155 	 0.0427
0.1202 	 0.2451 	 -0.1889 	 -0.5738 	 -0.0066 	 -0.2228 	 -0.2161 	 -0.0053 	 0.0155 	 0.0426
0.1303 	 0.2451 	 -0.1912 	 -0.5760 	 -0.0066 	 -0.2226 	 -0.2157 	 -0.0052 	 0.0155 	 0.0424
0.1403 	 0.2450 	 -0.1934 	 -0.5782 	 -0.0067 	 -0.2225 	 -0.2152 	 -0.0052 	 0.0154 	 0.0422
0.1503 	 0.2449 	 -0.1956 	 -0.5803 	 -0.0067 	 -0.2223 	 -0.2148 	 -0.0052 	 0.0154 	 0.0421
0.1603 	 0.2449 	 -0.1978 	 -0.5825 	 -0.0068 	 -0.2222 	 -0.2144 	 -0.0052 	 0.0153 	 0.0419
0.1703 	 0.2448 	 -0.2001 	 -0.5846 	 -0.0068 	 -0.2220 	 -0.2140 	 -0.0052 	 0.0153 	 0.0418
0.1804 	 0.2447 	 -0.2023 	 -0.5868 	 -0.0069 	 -0.2219 	 -0.2136 	 -0.0051 	 0.0153 	 0.0416
0.1904 	 0.2447 	 -0.2045 	 -0.5889 	 -0.0069 	 -0.2217 	 -0.2131 	 -0.0051 	 0.0152 	 0.0415
0.2004 	 0.2446 	 -0.2067 	 -0.5910 	 -0.0070 	 -0.2216 	 -0.2127 	 -0.0051 	 0.0152 	 0.0413
0.2104 	 0.2445 	 -0.2089 	 -0.5932 	 -0.0070 	 -0.2214 	 -0.2123 	 -0.0051 	 0.0151 	 0.0412
0.2204 	 0.2445 	 -0.2112 	 -0.5953 	 -0.0071 	 -0.2213 	 -0.2119 	 -0.0051 	 0.0151 	 0.0410
0.2305 	 0.2444 	 -0.2134 	 -0.5974 	 -0.0071 	 -0.2211 	 -0.2115 	 -0.0051 	 0.0151 	 0.0409
0.2405 	 0.2443 	 -0.2156 	 -0.5995 	 -0.0072 	 -0.2209 	 -0.2111 	 -0.0050 	 0.0150 	 0.0407
0.2505 	 0.2442 	 -0.2178 	 -0.6016 	 -0.0072 	 -0.2208 	 -0.2107 	 -0.0050 	 0.0150 	 0.0406
0.2605 	 0.2442 	 -0.2200 	 -0.6037 	 -0.0073 	 -0.2206 	 -0.2103 	 -0.0050 	 0.0150 	 0.0404
0.2705 	 0.2441 	 -0.2222 	 -0.6059 	 -0.0073 	 -0.2205 	 -0.2099 	 -0.0050 	 0.0149 	 0.0403
0.2806 	 0.2440 	 -0.2244 	 -0.6080 	 -0.0074 	 -0.2203 	 -0.2095 	 -0.0050 	 0.0149 	 0.0401
0.2906 	 0.2440 	 -0.2266 	 -0.6100 	 -0.0074 	 -0.2202 	 -0.2091 	 -0.0050 	 0.0148 	 0.0400
0.3006 	 0.2439 	 -0.2289 	 -0.6121 	 -0.0075 	 -0.2201 	 -0.2087 	 -0.0049 	 0.0148 	 0.0398
0.3106 	 0.2438 	 -0.2311 	 -0.6142 	 -0.0075 	 -0.2199 	 -0.2083 	 -0.0049 	 0.0148 	 0.0397
0.3206 	 0.2437 	 -0.2333 	 -0.6163 	 -0.0076 	 -0.2198 	 -0.2079 	 -0.0049 	 0.0147 	 0.0396
0.3307 	 0.2437 	 -0.2355 	 -0.6184 	 -0.0076 	 -0.2196 	 -0.2075 	 -0.0049 	 0.0147 	 0.0394
0.3407 	 0.2436 	 -0.2377 	 -0.6205 	 -0.0077 	 -0.2195 	 -0.2071 	 -0.0049 	 0.0147 	 0.0393
0.3507 	 0.2435 	 -0.2399 	 -0.6225 	 -0.0077 	 -0.2193 	 -0.2067 	 -0.0049 	 0.0146 	 0.0391
0.3607 	 0.2434 	 -0.2421 	 -0.6246 	 -0.0078 	 -0.2192 	 -0.2063 	 -0.0049 	 0.0146 	 0.0390
0.3707 	 0.2433 	 -0.2443 	 -0.6267 	 -0.0078 	 -0.2190 	 -0.2059 	 -0.0048 	 0.0145 	 0.0389
0.3808 	 0.2433 	 -0.2464 	 -0.6287 	 -0.0079 	 -0.2189 	 -0.2055 	 -0.0048 	 0.0145 	 0.0387
0.3908 	 0.2432 	 -0.2486 	 -0.6308 	 -0.0079 	 -0.2187 	 -0.2051 	 -0.0048 	 0.0145 	 0.0386
0.4008 	 0.2431 	 -0.2508 	 -0.6329 	 -0.0080 	 -0.2186 	 -0.2047 	 -0.0048 	 0.0144 	 0.0385
0.4108 	 0.2430 	 -0.2530 	 -0.6349 	 -0.0080 	 -0.2184 	 -0.2044 	 -0.0048 	 0.0144 	 0.0383
0.4208 	 0.2429 	 -0.2552 	 -0.6369 	 -0.0081 	 -0.2183 	 -0.2040 	 -0.0048 	 0.0144 	 0.0382
0.4309 	 0.2429 	 -0.2574 	 -0.6390 	 -0.0081 	 -0.2182 	 -0.2036 	 -0.0048 	 0.0143 	 0.0381
0.4409 	 0.2428 	 -0.2596 	 -0.6410 	 -0.0082 	 -0.2180 	 -0.2032 	 -0.0048 	 0.0143 	 0.0379
0.4509 	 0.2427 	 -0.2618 	 -0.6431 	 -0.0082 	 -0.2179 	 -0.2028 	 -0.0047 	 0.0143 	 0.0378
0.4609 	 0.2426 	 -0.2639 	 -0.6451 	 -0.0082 	 -0.2177 	 -0.2024 	 -0.0047 	 0.0142 	 0.0377
0.4709 	 0.2425 	 -0.2661 	 -0.6471 	 -0.0083 	 -0.2176 	 -0.2021 	 -0.0047 	 0.0142 	 0.0375
