3-Body Run with i = 3 th particle. (Units in pc,M_solar,Myr, km s-1) 

time		 x 		 y 		 z 		 xdot 		 ydot 		 zdot 		 xddot 		 yddot 		 zddot
0.0000 	 0.1281 	 -0.1168 	 -0.7897 	 -0.0560 	 -0.1097 	 -0.0437 	 -0.0028 	 -0.0104 	 -0.0072
0.0100 	 0.1275 	 -0.1179 	 -0.7901 	 -0.0561 	 -0.1098 	 -0.0438 	 -0.0028 	 -0.0104 	 -0.0072
0.0200 	 0.1270 	 -0.1190 	 -0.7906 	 -0.0561 	 -0.1099 	 -0.0438 	 -0.0028 	 -0.0103 	 -0.0072
0.0301 	 0.1264 	 -0.1201 	 -0.7910 	 -0.0561 	 -0.1100 	 -0.0439 	 -0.0028 	 -0.0103 	 -0.0072
0.0401 	 0.1258 	 -0.1212 	 -0.7914 	 -0.0561 	 -0.1101 	 -0.0440 	 -0.0028 	 -0.0103 	 -0.0071
0.0501 	 0.1253 	 -0.1223 	 -0.7919 	 -0.0562 	 -0.1102 	 -0.0441 	 -0.0028 	 -0.0103 	 -0.0071
0.0601 	 0.1247 	 -0.1234 	 -0.7923 	 -0.0562 	 -0.1103 	 -0.0441 	 -0.0028 	 -0.0103 	 -0.0071
0.0701 	 0.1241 	 -0.1245 	 -0.7928 	 -0.0562 	 -0.1104 	 -0.0442 	 -0.0028 	 -0.0103 	 -0.0071
0.0802 	 0.1236 	 -0.1256 	 -0.7932 	 -0.0562 	 -0.1105 	 -0.0443 	 -0.0028 	 -0.0102 	 -0.0071
0.0902 	 0.1230 	 -0.1267 	 -0.7936 	 -0.0563 	 -0.1106 	 -0.0443 	 -0.0028 	 -0.0102 	 -0.0071
0.1002 	 0.1225 	 -0.1278 	 -0.7941 	 -0.0563 	 -0.1107 	 -0.0444 	 -0.0028 	 -0.0102 	 -0.0071
0.1102 	 0.1219 	 -0.1290 	 -0.7945 	 -0.0563 	 -0.1108 	 -0.0445 	 -0.0028 	 -0.0102 	 -0.0071
0.1202 	 0.1213 	 -0.1301 	 -0.7950 	 -0.0564 	 -0.1109 	 -0.0446 	 -0.0028 	 -0.0102 	 -0.0071
0.1303 	 0.1208 	 -0.1312 	 -0.7954 	 -0.0564 	 -0.1110 	 -0.0446 	 -0.0028 	 -0.0102 	 -0.0071
0.1403 	 0.1202 	 -0.1323 	 -0.7959 	 -0.0564 	 -0.1111 	 -0.0447 	 -0.0028 	 -0.0102 	 -0.0071
0.1503 	 0.1196 	 -0.1334 	 -0.7963 	 -0.0564 	 -0.1112 	 -0.0448 	 -0.0028 	 -0.0101 	 -0.0071
0.1603 	 0.1191 	 -0.1345 	 -0.7968 	 -0.0565 	 -0.1113 	 -0.0448 	 -0.0028 	 -0.0101 	 -0.0071
0.1703 	 0.1185 	 -0.1356 	 -0.7972 	 -0.0565 	 -0.1114 	 -0.0449 	 -0.0028 	 -0.0101 	 -0.0071
0.1804 	 0.1179 	 -0.1368 	 -0.7977 	 -0.0565 	 -0.1115 	 -0.0450 	 -0.0028 	 -0.0101 	 -0.0071
0.1904 	 0.1174 	 -0.1379 	 -0.7981 	 -0.0566 	 -0.1116 	 -0.0451 	 -0.0028 	 -0.0101 	 -0.0070
0.2004 	 0.1168 	 -0.1390 	 -0.7986 	 -0.0566 	 -0.1117 	 -0.0451 	 -0.0028 	 -0.0101 	 -0.0070
0.2104 	 0.1162 	 -0.1401 	 -0.7990 	 -0.0566 	 -0.1118 	 -0.0452 	 -0.0028 	 -0.0100 	 -0.0070
0.2204 	 0.1157 	 -0.1412 	 -0.7995 	 -0.0566 	 -0.1119 	 -0.0453 	 -0.0028 	 -0.0100 	 -0.0070
0.2305 	 0.1151 	 -0.1424 	 -0.7999 	 -0.0567 	 -0.1120 	 -0.0453 	 -0.0028 	 -0.0100 	 -0.0070
0.2405 	 0.1145 	 -0.1435 	 -0.8004 	 -0.0567 	 -0.1121 	 -0.0454 	 -0.0028 	 -0.0100 	 -0.0070
0.2505 	 0.1140 	 -0.1446 	 -0.8008 	 -0.0567 	 -0.1122 	 -0.0455 	 -0.0028 	 -0.0100 	 -0.0070
0.2605 	 0.1134 	 -0.1457 	 -0.8013 	 -0.0567 	 -0.1123 	 -0.0455 	 -0.0028 	 -0.0100 	 -0.0070
0.2705 	 0.1128 	 -0.1469 	 -0.8018 	 -0.0568 	 -0.1124 	 -0.0456 	 -0.0028 	 -0.0100 	 -0.0070
0.2806 	 0.1123 	 -0.1480 	 -0.8022 	 -0.0568 	 -0.1125 	 -0.0457 	 -0.0028 	 -0.0099 	 -0.0070
0.2906 	 0.1117 	 -0.1491 	 -0.8027 	 -0.0568 	 -0.1126 	 -0.0458 	 -0.0028 	 -0.0099 	 -0.0070
0.3006 	 0.1111 	 -0.1502 	 -0.8031 	 -0.0569 	 -0.1127 	 -0.0458 	 -0.0028 	 -0.0099 	 -0.0070
0.3106 	 0.1105 	 -0.1514 	 -0.8036 	 -0.0569 	 -0.1128 	 -0.0459 	 -0.0028 	 -0.0099 	 -0.0070
0.3206 	 0.1100 	 -0.1525 	 -0.8040 	 -0.0569 	 -0.1129 	 -0.0460 	 -0.0028 	 -0.0099 	 -0.0070
0.3307 	 0.1094 	 -0.1536 	 -0.8045 	 -0.0569 	 -0.1130 	 -0.0460 	 -0.0028 	 -0.0099 	 -0.0070
0.3407 	 0.1088 	 -0.1548 	 -0.8050 	 -0.0570 	 -0.1131 	 -0.0461 	 -0.0028 	 -0.0098 	 -0.0070
0.3507 	 0.1083 	 -0.1559 	 -0.8054 	 -0.0570 	 -0.1132 	 -0.0462 	 -0.0028 	 -0.0098 	 -0.0070
0.3607 	 0.1077 	 -0.1570 	 -0.8059 	 -0.0570 	 -0.1133 	 -0.0462 	 -0.0028 	 -0.0098 	 -0.0069
0.3707 	 0.1071 	 -0.1582 	 -0.8064 	 -0.0571 	 -0.1134 	 -0.0463 	 -0.0028 	 -0.0098 	 -0.0069
0.3808 	 0.1065 	 -0.1593 	 -0.8068 	 -0.0571 	 -0.1135 	 -0.0464 	 -0.0028 	 -0.0098 	 -0.0069
0.3908 	 0.1060 	 -0.1604 	 -0.8073 	 -0.0571 	 -0.1136 	 -0.0465 	 -0.0028 	 -0.0098 	 -0.0069
0.4008 	 0.1054 	 -0.1616 	 -0.8078 	 -0.0571 	 -0.1137 	 -0.0465 	 -0.0028 	 -0.0097 	 -0.0069
0.4108 	 0.1048 	 -0.1627 	 -0.8082 	 -0.0572 	 -0.1138 	 -0.0466 	 -0.0028 	 -0.0097 	 -0.0069
0.4208 	 0.1043 	 -0.1639 	 -0.8087 	 -0.0572 	 -0.1139 	 -0.0467 	 -0.0028 	 -0.0097 	 -0.0069
0.4309 	 0.1037 	 -0.1650 	 -0.8092 	 -0.0572 	 -0.1140 	 -0.0467 	 -0.0028 	 -0.0097 	 -0.0069
0.4409 	 0.1031 	 -0.1661 	 -0.8096 	 -0.0573 	 -0.1141 	 -0.0468 	 -0.0028 	 -0.0097 	 -0.0069
0.4509 	 0.1025 	 -0.1673 	 -0.8101 	 -0.0573 	 -0.1142 	 -0.0469 	 -0.0028 	 -0.0097 	 -0.0069
0.4609 	 0.1020 	 -0.1684 	 -0.8106 	 -0.0573 	 -0.1143 	 -0.0469 	 -0.0028 	 -0.0097 	 -0.0069
0.4709 	 0.1014 	 -0.1696 	 -0.8110 	 -0.0573 	 -0.1144 	 -0.0470 	 -0.0028 	 -0.0096 	 -0.0069
0.4810 	 0.1008 	 -0.1707 	 -0.8115 	 -0.0574 	 -0.1145 	 -0.0471 	 -0.0028 	 -0.0096 	 -0.0069
0.4910 	 0.1002 	 -0.1719 	 -0.8120 	 -0.0574 	 -0.1146 	 -0.0471 	 -0.0028 	 -0.0096 	 -0.0069
0.5010 	 0.0997 	 -0.1730 	 -0.8125 	 -0.0574 	 -0.1147 	 -0.0472 	 -0.0028 	 -0.0096 	 -0.0069
0.5110 	 0.0991 	 -0.1742 	 -0.8129 	 -0.0575 	 -0.1148 	 -0.0473 	 -0.0028 	 -0.0096 	 -0.0069
0.5210 	 0.0985 	 -0.1753 	 -0.8134 	 -0.0575 	 -0.1149 	 -0.0473 	 -0.0028 	 -0.0096 	 -0.0069
0.5311 	 0.0979 	 -0.1765 	 -0.8139 	 -0.0575 	 -0.1150 	 -0.0474 	 -0.0028 	 -0.0095 	 -0.0069
0.5411 	 0.0974 	 -0.1776 	 -0.8144 	 -0.0575 	 -0.1151 	 -0.0475 	 -0.0029 	 -0.0095 	 -0.0069
0.5511 	 0.0968 	 -0.1788 	 -0.8148 	 -0.0576 	 -0.1152 	 -0.0476 	 -0.0029 	 -0.0095 	 -0.0069
0.5611 	 0.0962 	 -0.1799 	 -0.8153 	 -0.0576 	 -0.1153 	 -0.0476 	 -0.0029 	 -0.0095 	 -0.0068
0.5711 	 0.0956 	 -0.1811 	 -0.8158 	 -0.0576 	 -0.1154 	 -0.0477 	 -0.0029 	 -0.0095 	 -0.0068
0.5812 	 0.0951 	 -0.1822 	 -0.8163 	 -0.0577 	 -0.1154 	 -0.0478 	 -0.0029 	 -0.0095 	 -0.0068
0.5912 	 0.0945 	 -0.1834 	 -0.8167 	 -0.0577 	 -0.1155 	 -0.0478 	 -0.0029 	 -0.0094 	 -0.0068
0.6012 	 0.0939 	 -0.1846 	 -0.8172 	 -0.0577 	 -0.1156 	 -0.0479 	 -0.0029 	 -0.0094 	 -0.0068
0.6112 	 0.0933 	 -0.1857 	 -0.8177 	 -0.0577 	 -0.1157 	 -0.0480 	 -0.0029 	 -0.0094 	 -0.0068
0.6212 	 0.0927 	 -0.1869 	 -0.8182 	 -0.0578 	 -0.1158 	 -0.0480 	 -0.0029 	 -0.0094 	 -0.0068
0.6313 	 0.0922 	 -0.1880 	 -0.8187 	 -0.0578 	 -0.1159 	 -0.0481 	 -0.0029 	 -0.0094 	 -0.0068
0.6413 	 0.0916 	 -0.1892 	 -0.8191 	 -0.0578 	 -0.1160 	 -0.0482 	 -0.0029 	 -0.0094 	 -0.0068
0.6513 	 0.0910 	 -0.1904 	 -0.8196 	 -0.0579 	 -0.1161 	 -0.0482 	 -0.0029 	 -0.0093 	 -0.0068
0.6613 	 0.0904 	 -0.1915 	 -0.8201 	 -0.0579 	 -0.1162 	 -0.0483 	 -0.0029 	 -0.0093 	 -0.0068
0.6713 	 0.0898 	 -0.1927 	 -0.8206 	 -0.0579 	 -0.1163 	 -0.0484 	 -0.0029 	 -0.0093 	 -0.0068
0.6814 	 0.0893 	 -0.1939 	 -0.8211 	 -0.0579 	 -0.1164 	 -0.0484 	 -0.0029 	 -0.0093 	 -0.0068
0.6914 	 0.0887 	 -0.1950 	 -0.8216 	 -0.0580 	 -0.1165 	 -0.0485 	 -0.0029 	 -0.0093 	 -0.0068
0.7014 	 0.0881 	 -0.1962 	 -0.8221 	 -0.0580 	 -0.1166 	 -0.0486 	 -0.0029 	 -0.0093 	 -0.0068
0.7114 	 0.0875 	 -0.1974 	 -0.8225 	 -0.0580 	 -0.1167 	 -0.0486 	 -0.0029 	 -0.0092 	 -0.0068
0.7214 	 0.0869 	 -0.1985 	 -0.8230 	 -0.0581 	 -0.1168 	 -0.0487 	 -0.0029 	 -0.0092 	 -0.0068
0.7315 	 0.0864 	 -0.1997 	 -0.8235 	 -0.0581 	 -0.1169 	 -0.0488 	 -0.0029 	 -0.0092 	 -0.0068
0.7415 	 0.0858 	 -0.2009 	 -0.8240 	 -0.0581 	 -0.1169 	 -0.0489 	 -0.0029 	 -0.0092 	 -0.0068
0.7515 	 0.0852 	 -0.2021 	 -0.8245 	 -0.0581 	 -0.1170 	 -0.0489 	 -0.0029 	 -0.0092 	 -0.0068
0.7615 	 0.0846 	 -0.2032 	 -0.8250 	 -0.0582 	 -0.1171 	 -0.0490 	 -0.0029 	 -0.0092 	 -0.0068
0.7715 	 0.0840 	 -0.2044 	 -0.8255 	 -0.0582 	 -0.1172 	 -0.0491 	 -0.0029 	 -0.0091 	 -0.0068
0.7816 	 0.0834 	 -0.2056 	 -0.8260 	 -0.0582 	 -0.1173 	 -0.0491 	 -0.0029 	 -0.0091 	 -0.0067
0.7916 	 0.0829 	 -0.2067 	 -0.8265 	 -0.0583 	 -0.1174 	 -0.0492 	 -0.0029 	 -0.0091 	 -0.0067
0.8016 	 0.0823 	 -0.2079 	 -0.8270 	 -0.0583 	 -0.1175 	 -0.0493 	 -0.0029 	 -0.0091 	 -0.0067
0.8116 	 0.0817 	 -0.2091 	 -0.8274 	 -0.0583 	 -0.1176 	 -0.0493 	 -0.0029 	 -0.0091 	 -0.0067
0.8216 	 0.0811 	 -0.2103 	 -0.8279 	 -0.0583 	 -0.1177 	 -0.0494 	 -0.0029 	 -0.0091 	 -0.0067
0.8317 	 0.0805 	 -0.2115 	 -0.8284 	 -0.0584 	 -0.1178 	 -0.0495 	 -0.0029 	 -0.0090 	 -0.0067
0.8417 	 0.0799 	 -0.2126 	 -0.8289 	 -0.0584 	 -0.1179 	 -0.0495 	 -0.0029 	 -0.0090 	 -0.0067
0.8517 	 0.0793 	 -0.2138 	 -0.8294 	 -0.0584 	 -0.1179 	 -0.0496 	 -0.0029 	 -0.0090 	 -0.0067
0.8617 	 0.0788 	 -0.2150 	 -0.8299 	 -0.0585 	 -0.1180 	 -0.0497 	 -0.0029 	 -0.0090 	 -0.0067
0.8717 	 0.0782 	 -0.2162 	 -0.8304 	 -0.0585 	 -0.1181 	 -0.0497 	 -0.0029 	 -0.0090 	 -0.0067
0.8818 	 0.0776 	 -0.2174 	 -0.8309 	 -0.0585 	 -0.1182 	 -0.0498 	 -0.0029 	 -0.0090 	 -0.0067
0.8918 	 0.0770 	 -0.2186 	 -0.8314 	 -0.0586 	 -0.1183 	 -0.0499 	 -0.0029 	 -0.0089 	 -0.0067
0.9018 	 0.0764 	 -0.2197 	 -0.8319 	 -0.0586 	 -0.1184 	 -0.0499 	 -0.0029 	 -0.0089 	 -0.0067
0.9118 	 0.0758 	 -0.2209 	 -0.8324 	 -0.0586 	 -0.1185 	 -0.0500 	 -0.0029 	 -0.0089 	 -0.0067
0.9218 	 0.0752 	 -0.2221 	 -0.8329 	 -0.0586 	 -0.1186 	 -0.0501 	 -0.0029 	 -0.0089 	 -0.0067
0.9319 	 0.0747 	 -0.2233 	 -0.8334 	 -0.0587 	 -0.1187 	 -0.0501 	 -0.0029 	 -0.0089 	 -0.0067
0.9419 	 0.0741 	 -0.2245 	 -0.8339 	 -0.0587 	 -0.1188 	 -0.0502 	 -0.0029 	 -0.0089 	 -0.0067
0.9519 	 0.0735 	 -0.2257 	 -0.8344 	 -0.0587 	 -0.1188 	 -0.0503 	 -0.0029 	 -0.0088 	 -0.0067
0.9619 	 0.0729 	 -0.2269 	 -0.8349 	 -0.0588 	 -0.1189 	 -0.0503 	 -0.0029 	 -0.0088 	 -0.0067
0.9719 	 0.0723 	 -0.2281 	 -0.8354 	 -0.0588 	 -0.1190 	 -0.0504 	 -0.0029 	 -0.0088 	 -0.0067
0.9820 	 0.0717 	 -0.2293 	 -0.8359 	 -0.0588 	 -0.1191 	 -0.0505 	 -0.0029 	 -0.0088 	 -0.0067
0.9920 	 0.0711 	 -0.2305 	 -0.8365 	 -0.0588 	 -0.1192 	 -0.0505 	 -0.0029 	 -0.0088 	 -0.0067
1.0020 	 0.0705 	 -0.2317 	 -0.8370 	 -0.0589 	 -0.1193 	 -0.0506 	 -0.0029 	 -0.0087 	 -0.0067
1.0120 	 0.0699 	 -0.2328 	 -0.8375 	 -0.0589 	 -0.1194 	 -0.0507 	 -0.0029 	 -0.0087 	 -0.0067
1.0220 	 0.0694 	 -0.2340 	 -0.8380 	 -0.0589 	 -0.1195 	 -0.0507 	 -0.0029 	 -0.0087 	 -0.0067
1.0321 	 0.0688 	 -0.2352 	 -0.8385 	 -0.0590 	 -0.1195 	 -0.0508 	 -0.0029 	 -0.0087 	 -0.0067
1.0421 	 0.0682 	 -0.2364 	 -0.8390 	 -0.0590 	 -0.1196 	 -0.0509 	 -0.0029 	 -0.0087 	 -0.0067
1.0521 	 0.0676 	 -0.2376 	 -0.8395 	 -0.0590 	 -0.1197 	 -0.0509 	 -0.0029 	 -0.0087 	 -0.0067
1.0621 	 0.0670 	 -0.2388 	 -0.8400 	 -0.0591 	 -0.1198 	 -0.0510 	 -0.0029 	 -0.0086 	 -0.0066
1.0721 	 0.0664 	 -0.2400 	 -0.8405 	 -0.0591 	 -0.1199 	 -0.0511 	 -0.0029 	 -0.0086 	 -0.0066
1.0822 	 0.0658 	 -0.2412 	 -0.8410 	 -0.0591 	 -0.1200 	 -0.0511 	 -0.0029 	 -0.0086 	 -0.0066
1.0922 	 0.0652 	 -0.2424 	 -0.8415 	 -0.0591 	 -0.1201 	 -0.0512 	 -0.0030 	 -0.0086 	 -0.0066
1.1022 	 0.0646 	 -0.2436 	 -0.8421 	 -0.0592 	 -0.1201 	 -0.0513 	 -0.0030 	 -0.0086 	 -0.0066
1.1122 	 0.0640 	 -0.2449 	 -0.8426 	 -0.0592 	 -0.1202 	 -0.0513 	 -0.0030 	 -0.0085 	 -0.0066
1.1222 	 0.0634 	 -0.2461 	 -0.8431 	 -0.0592 	 -0.1203 	 -0.0514 	 -0.0030 	 -0.0085 	 -0.0066
1.1323 	 0.0628 	 -0.2473 	 -0.8436 	 -0.0593 	 -0.1204 	 -0.0515 	 -0.0030 	 -0.0085 	 -0.0066
1.1423 	 0.0622 	 -0.2485 	 -0.8441 	 -0.0593 	 -0.1205 	 -0.0515 	 -0.0030 	 -0.0085 	 -0.0066
1.1523 	 0.0616 	 -0.2497 	 -0.8446 	 -0.0593 	 -0.1206 	 -0.0516 	 -0.0030 	 -0.0085 	 -0.0066
1.1623 	 0.0611 	 -0.2509 	 -0.8452 	 -0.0593 	 -0.1207 	 -0.0517 	 -0.0030 	 -0.0085 	 -0.0066
1.1723 	 0.0605 	 -0.2521 	 -0.8457 	 -0.0594 	 -0.1207 	 -0.0517 	 -0.0030 	 -0.0084 	 -0.0066
1.1824 	 0.0599 	 -0.2533 	 -0.8462 	 -0.0594 	 -0.1208 	 -0.0518 	 -0.0030 	 -0.0084 	 -0.0066
1.1924 	 0.0593 	 -0.2545 	 -0.8467 	 -0.0594 	 -0.1209 	 -0.0519 	 -0.0030 	 -0.0084 	 -0.0066
1.2024 	 0.0587 	 -0.2557 	 -0.8472 	 -0.0595 	 -0.1210 	 -0.0519 	 -0.0030 	 -0.0084 	 -0.0066
1.2124 	 0.0581 	 -0.2569 	 -0.8478 	 -0.0595 	 -0.1211 	 -0.0520 	 -0.0030 	 -0.0084 	 -0.0066
1.2224 	 0.0575 	 -0.2582 	 -0.8483 	 -0.0595 	 -0.1212 	 -0.0521 	 -0.0030 	 -0.0083 	 -0.0066
1.2325 	 0.0569 	 -0.2594 	 -0.8488 	 -0.0596 	 -0.1212 	 -0.0521 	 -0.0030 	 -0.0083 	 -0.0066
1.2425 	 0.0563 	 -0.2606 	 -0.8493 	 -0.0596 	 -0.1213 	 -0.0522 	 -0.0030 	 -0.0083 	 -0.0066
1.2525 	 0.0557 	 -0.2618 	 -0.8498 	 -0.0596 	 -0.1214 	 -0.0523 	 -0.0030 	 -0.0083 	 -0.0066
1.2625 	 0.0551 	 -0.2630 	 -0.8504 	 -0.0596 	 -0.1215 	 -0.0523 	 -0.0030 	 -0.0083 	 -0.0066
1.2725 	 0.0545 	 -0.2642 	 -0.8509 	 -0.0597 	 -0.1216 	 -0.0524 	 -0.0030 	 -0.0083 	 -0.0066
1.2826 	 0.0539 	 -0.2655 	 -0.8514 	 -0.0597 	 -0.1217 	 -0.0525 	 -0.0030 	 -0.0082 	 -0.0066
1.2926 	 0.0533 	 -0.2667 	 -0.8519 	 -0.0597 	 -0.1217 	 -0.0525 	 -0.0030 	 -0.0082 	 -0.0066
1.3026 	 0.0527 	 -0.2679 	 -0.8525 	 -0.0598 	 -0.1218 	 -0.0526 	 -0.0030 	 -0.0082 	 -0.0066
1.3126 	 0.0521 	 -0.2691 	 -0.8530 	 -0.0598 	 -0.1219 	 -0.0527 	 -0.0030 	 -0.0082 	 -0.0066
1.3226 	 0.0515 	 -0.2703 	 -0.8535 	 -0.0598 	 -0.1220 	 -0.0527 	 -0.0030 	 -0.0082 	 -0.0066
1.3327 	 0.0509 	 -0.2716 	 -0.8541 	 -0.0599 	 -0.1221 	 -0.0528 	 -0.0030 	 -0.0081 	 -0.0066
1.3427 	 0.0503 	 -0.2728 	 -0.8546 	 -0.0599 	 -0.1222 	 -0.0529 	 -0.0030 	 -0.0081 	 -0.0066
1.3527 	 0.0497 	 -0.2740 	 -0.8551 	 -0.0599 	 -0.1222 	 -0.0529 	 -0.0030 	 -0.0081 	 -0.0066
1.3627 	 0.0491 	 -0.2752 	 -0.8556 	 -0.0599 	 -0.1223 	 -0.0530 	 -0.0030 	 -0.0081 	 -0.0066
1.3727 	 0.0485 	 -0.2765 	 -0.8562 	 -0.0600 	 -0.1224 	 -0.0531 	 -0.0030 	 -0.0081 	 -0.0066
1.3828 	 0.0479 	 -0.2777 	 -0.8567 	 -0.0600 	 -0.1225 	 -0.0531 	 -0.0030 	 -0.0080 	 -0.0066
1.3928 	 0.0473 	 -0.2789 	 -0.8572 	 -0.0600 	 -0.1226 	 -0.0532 	 -0.0030 	 -0.0080 	 -0.0066
1.4028 	 0.0467 	 -0.2801 	 -0.8578 	 -0.0601 	 -0.1226 	 -0.0533 	 -0.0030 	 -0.0080 	 -0.0066
1.4128 	 0.0461 	 -0.2814 	 -0.8583 	 -0.0601 	 -0.1227 	 -0.0533 	 -0.0030 	 -0.0080 	 -0.0066
1.4228 	 0.0455 	 -0.2826 	 -0.8588 	 -0.0601 	 -0.1228 	 -0.0534 	 -0.0030 	 -0.0080 	 -0.0066
1.4329 	 0.0449 	 -0.2838 	 -0.8594 	 -0.0602 	 -0.1229 	 -0.0534 	 -0.0030 	 -0.0080 	 -0.0066
1.4429 	 0.0443 	 -0.2851 	 -0.8599 	 -0.0602 	 -0.1230 	 -0.0535 	 -0.0030 	 -0.0079 	 -0.0066
1.4529 	 0.0437 	 -0.2863 	 -0.8604 	 -0.0602 	 -0.1230 	 -0.0536 	 -0.0030 	 -0.0079 	 -0.0066
