100-Body Run with i = 3 th particle. (Units in pc,M_solar,Myr, km s-1) 

time		 x 		 y 		 z 		 xdot 		 ydot 		 zdot 		 xddot 		 yddot 		 zddot
0.0000 	 0.5288 	 -0.2486 	 -0.2125 	 0.0028 	 0.0145 	 0.0151 	 -0.4778 	 0.1806 	 -0.0278
0.0100 	 0.5288 	 -0.2485 	 -0.2123 	 -0.0020 	 0.0163 	 0.0148 	 -0.4779 	 0.1807 	 -0.0279
0.0200 	 0.5287 	 -0.2483 	 -0.2122 	 -0.0068 	 0.0181 	 0.0146 	 -0.4781 	 0.1808 	 -0.0280
0.0301 	 0.5286 	 -0.2481 	 -0.2120 	 -0.0116 	 0.0199 	 0.0143 	 -0.4784 	 0.1810 	 -0.0280
0.0401 	 0.5285 	 -0.2479 	 -0.2119 	 -0.0164 	 0.0217 	 0.0140 	 -0.4787 	 0.1813 	 -0.0281
0.0501 	 0.5283 	 -0.2477 	 -0.2118 	 -0.0212 	 0.0235 	 0.0137 	 -0.4792 	 0.1816 	 -0.0281
0.0601 	 0.5281 	 -0.2474 	 -0.2116 	 -0.0260 	 0.0253 	 0.0134 	 -0.4797 	 0.1819 	 -0.0281
0.0701 	 0.5278 	 -0.2472 	 -0.2115 	 -0.0308 	 0.0272 	 0.0132 	 -0.4802 	 0.1823 	 -0.0280
0.0802 	 0.5274 	 -0.2469 	 -0.2114 	 -0.0356 	 0.0290 	 0.0129 	 -0.4809 	 0.1827 	 -0.0280
0.0902 	 0.5271 	 -0.2466 	 -0.2112 	 -0.0405 	 0.0308 	 0.0126 	 -0.4816 	 0.1832 	 -0.0279
0.1002 	 0.5266 	 -0.2463 	 -0.2111 	 -0.0453 	 0.0327 	 0.0123 	 -0.4824 	 0.1837 	 -0.0278
0.1102 	 0.5262 	 -0.2460 	 -0.2110 	 -0.0501 	 0.0345 	 0.0120 	 -0.4832 	 0.1843 	 -0.0277
0.1202 	 0.5256 	 -0.2456 	 -0.2109 	 -0.0550 	 0.0364 	 0.0118 	 -0.4842 	 0.1849 	 -0.0276
0.1303 	 0.5251 	 -0.2452 	 -0.2108 	 -0.0598 	 0.0382 	 0.0115 	 -0.4852 	 0.1855 	 -0.0275
0.1403 	 0.5244 	 -0.2448 	 -0.2106 	 -0.0647 	 0.0401 	 0.0112 	 -0.4863 	 0.1862 	 -0.0273
0.1503 	 0.5238 	 -0.2444 	 -0.2105 	 -0.0696 	 0.0419 	 0.0109 	 -0.4875 	 0.1870 	 -0.0271
0.1603 	 0.5230 	 -0.2440 	 -0.2104 	 -0.0745 	 0.0438 	 0.0107 	 -0.4888 	 0.1878 	 -0.0269
0.1703 	 0.5223 	 -0.2435 	 -0.2103 	 -0.0794 	 0.0457 	 0.0104 	 -0.4901 	 0.1886 	 -0.0267
0.1804 	 0.5214 	 -0.2431 	 -0.2102 	 -0.0843 	 0.0476 	 0.0101 	 -0.4916 	 0.1895 	 -0.0264
0.1904 	 0.5206 	 -0.2426 	 -0.2101 	 -0.0892 	 0.0495 	 0.0099 	 -0.4931 	 0.1904 	 -0.0261
0.2004 	 0.5197 	 -0.2421 	 -0.2100 	 -0.0942 	 0.0514 	 0.0096 	 -0.4947 	 0.1914 	 -0.0258
0.2104 	 0.5187 	 -0.2416 	 -0.2099 	 -0.0991 	 0.0533 	 0.0094 	 -0.4965 	 0.1925 	 -0.0255
0.2204 	 0.5177 	 -0.2410 	 -0.2098 	 -0.1041 	 0.0553 	 0.0091 	 -0.4983 	 0.1936 	 -0.0251
0.2305 	 0.5166 	 -0.2404 	 -0.2097 	 -0.1091 	 0.0572 	 0.0089 	 -0.5002 	 0.1947 	 -0.0247
0.2405 	 0.5155 	 -0.2399 	 -0.2096 	 -0.1141 	 0.0592 	 0.0086 	 -0.5022 	 0.1960 	 -0.0243
