100-Body Run with i = 94 th particle. (Units in pc,M_solar,Myr, km s-1) 

time		 x 		 y 		 z 		 xdot 		 ydot 		 zdot 		 xddot 		 yddot 		 zddot
0.0000 	 0.5632 	 -1.1653 	 -1.3382 	 -0.0109 	 -0.0171 	 0.0007 	 -0.0421 	 0.0910 	 0.0820
0.0100 	 0.5631 	 -1.1655 	 -1.3382 	 -0.0114 	 -0.0162 	 0.0015 	 -0.0421 	 0.0910 	 0.0820
0.0200 	 0.5629 	 -1.1656 	 -1.3382 	 -0.0118 	 -0.0153 	 0.0023 	 -0.0421 	 0.0910 	 0.0820
0.0301 	 0.5628 	 -1.1658 	 -1.3381 	 -0.0122 	 -0.0144 	 0.0031 	 -0.0421 	 0.0911 	 0.0820
0.0401 	 0.5627 	 -1.1659 	 -1.3381 	 -0.0126 	 -0.0135 	 0.0040 	 -0.0420 	 0.0908 	 0.0816
0.0501 	 0.5626 	 -1.1661 	 -1.3381 	 -0.0131 	 -0.0126 	 0.0048 	 -0.0416 	 0.0899 	 0.0805
0.0601 	 0.5624 	 -1.1662 	 -1.3380 	 -0.0135 	 -0.0117 	 0.0056 	 -0.0412 	 0.0896 	 0.0801
0.0701 	 0.5623 	 -1.1663 	 -1.3379 	 -0.0139 	 -0.0108 	 0.0064 	 -0.0410 	 0.0897 	 0.0800
0.0802 	 0.5622 	 -1.1664 	 -1.3379 	 -0.0143 	 -0.0099 	 0.0072 	 -0.0408 	 0.0900 	 0.0798
0.0902 	 0.5620 	 -1.1665 	 -1.3378 	 -0.0147 	 -0.0090 	 0.0080 	 -0.0407 	 0.0902 	 0.0797
0.1002 	 0.5619 	 -1.1666 	 -1.3377 	 -0.0151 	 -0.0080 	 0.0088 	 -0.0405 	 0.0905 	 0.0794
0.1102 	 0.5617 	 -1.1667 	 -1.3376 	 -0.0155 	 -0.0071 	 0.0096 	 -0.0403 	 0.0906 	 0.0791
0.1202 	 0.5616 	 -1.1667 	 -1.3375 	 -0.0159 	 -0.0062 	 0.0104 	 -0.0401 	 0.0908 	 0.0787
0.1303 	 0.5614 	 -1.1668 	 -1.3374 	 -0.0163 	 -0.0053 	 0.0112 	 -0.0399 	 0.0908 	 0.0783
0.1403 	 0.5612 	 -1.1668 	 -1.3373 	 -0.0167 	 -0.0044 	 0.0119 	 -0.0397 	 0.0906 	 0.0778
0.1503 	 0.5611 	 -1.1669 	 -1.3372 	 -0.0171 	 -0.0035 	 0.0127 	 -0.0397 	 0.0904 	 0.0773
0.1603 	 0.5609 	 -1.1669 	 -1.3370 	 -0.0175 	 -0.0026 	 0.0135 	 -0.0396 	 0.0900 	 0.0768
0.1703 	 0.5607 	 -1.1669 	 -1.3369 	 -0.0179 	 -0.0017 	 0.0143 	 -0.0396 	 0.0893 	 0.0762
0.1804 	 0.5605 	 -1.1669 	 -1.3368 	 -0.0183 	 -0.0008 	 0.0150 	 -0.0396 	 0.0886 	 0.0754
0.1904 	 0.5603 	 -1.1669 	 -1.3366 	 -0.0187 	 0.0001 	 0.0158 	 -0.0395 	 0.0879 	 0.0748
0.2004 	 0.5602 	 -1.1669 	 -1.3364 	 -0.0191 	 0.0009 	 0.0165 	 -0.0396 	 0.0873 	 0.0743
0.2104 	 0.5600 	 -1.1669 	 -1.3363 	 -0.0195 	 0.0018 	 0.0173 	 -0.0396 	 0.0867 	 0.0739
0.2204 	 0.5598 	 -1.1669 	 -1.3361 	 -0.0199 	 0.0027 	 0.0180 	 -0.0397 	 0.0862 	 0.0735
0.2305 	 0.5596 	 -1.1669 	 -1.3359 	 -0.0203 	 0.0035 	 0.0187 	 -0.0397 	 0.0858 	 0.0733
0.2405 	 0.5594 	 -1.1668 	 -1.3357 	 -0.0207 	 0.0044 	 0.0195 	 -0.0397 	 0.0854 	 0.0730
0.2505 	 0.5591 	 -1.1668 	 -1.3355 	 -0.0211 	 0.0053 	 0.0202 	 -0.0397 	 0.0850 	 0.0729
0.2605 	 0.5589 	 -1.1667 	 -1.3353 	 -0.0215 	 0.0061 	 0.0209 	 -0.0397 	 0.0847 	 0.0727
0.2705 	 0.5587 	 -1.1666 	 -1.3351 	 -0.0219 	 0.0070 	 0.0216 	 -0.0396 	 0.0843 	 0.0726
